,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319
0,0.9999999,0.9413645,0.9277716,0.9414058,0.95323277,0.9092088,0.9596009,0.94379634,0.92430425,0.9520663,0.922458,0.92312837,0.9287352,0.92918754,0.950461,0.9217618,0.9488765,0.92397094,0.92938703,0.9424146,0.95088816,0.94364476,0.94518805,0.9467429,0.89456177,0.9438529,0.91877055,0.9282573,0.927975,0.9325067,0.9277877,0.9359592,0.89320356,0.9408972,0.94076574,0.9391149,0.91268504,0.92729676,0.9587121,0.9380951,0.93766457,0.93636024,0.9100979,0.9271474,0.93326885,0.93700075,0.9322342,0.9390253,0.92706174,0.9345186,0.9282228,0.93158525,0.9450173,0.92403454,0.92366076,0.9272218,0.944905,0.9346187,0.93884254,0.9383669,0.9401984,0.92969024,0.936638,0.91459215,0.9059354,0.91412306,0.9460859,0.9279557,0.9363989,0.907601,0.93204784,0.9443854,0.94998133,0.93208915,0.92806864,0.9464841,0.93833387,0.9366706,0.9091821,0.92710835,0.93496144,0.94773054,0.9385916,0.91683435,0.9244159,0.94516605,0.9514011,0.9522587,0.9476347,0.9343424,0.9329348,0.93387103,0.9135054,0.9293786,0.9493818,0.9008764,0.9296643,0.9380803,0.9353172,0.92439896,0.754444,0.7803336,0.7059855,0.76933473,0.69319,0.7450253,0.7725423,0.7859553,0.6843985,0.72457117,0.7535033,0.8164659,0.7146454,0.72404635,0.7376388,0.70872766,0.73939705,0.7400128,0.736119,0.69377154,0.7325071,0.7698501,0.74807525,0.78356516,0.74318314,0.7071228,0.7523024,0.78058004,0.73593694,0.7647015,0.8084826,0.7077644,0.737773,0.6735236,0.78566086,0.7629466,0.7164648,0.7279424,0.7000207,0.7133913,0.74547195,0.7298874,0.7589185,0.7053906,0.6961609,0.7367807,0.7127362,0.73104537,0.7297826,0.7859986,0.7168887,0.76217055,0.7439251,0.709087,0.7249879,0.7735523,0.7836554,0.72119236,0.7703536,0.7270209,0.7306316,0.73379517,0.71717036,0.7151071,0.7923843,0.72458535,0.81714845,0.67670166,0.7367508,0.7362295,0.72016555,0.82970345,0.74547774,0.79266554,0.7579772,0.6786379,0.7753202,0.7204745,0.6734067,0.7156549,0.6996591,0.6949586,0.70466846,0.73875797,0.723415,0.7524021,0.73440915,0.78268236,0.7511138,0.7795993,0.7541952,0.7148542,0.6941203,0.71171147,0.77979326,0.7009331,0.7861435,0.71864784,0.74245435,0.7765822,0.80625117,0.77528393,0.7606528,0.76862055,0.75177336,0.74672014,0.76745635,0.7549572,0.7683172,0.78162587,0.73520947,0.74329954,0.7703012,0.77756166,0.7512175,0.77115536,0.7731444,0.71863234,0.78418064,0.7575887,0.78565025,0.78193015,0.7624398,0.7479473,0.8019217,0.75937647,0.7711242,0.75105506,0.761688,0.75588375,0.77035856,0.7506909,0.79433745,0.74923867,0.7609173,0.76147133,0.76325244,0.7628212,0.76308805,0.7875933,0.7831799,0.79234684,0.7455225,0.7393812,0.7969867,0.7803979,0.7904949,0.75718415,0.7550426,0.72301143,0.7729013,0.75200886,0.77955925,0.74709576,0.75757045,0.7750843,0.781619,0.7629354,0.7648469,0.77546346,0.7849973,0.76677746,0.746719,0.71397394,0.75464,0.75806016,0.7833359,0.7669442,0.7650843,0.76583904,0.7588518,0.75693506,0.77223176,0.74221134,0.732569,0.73904794,0.74277437,0.76220757,0.7602291,0.7908119,0.7492157,0.7604244,0.735379,0.76867366,0.73248255,0.7821625,0.8136804,0.75401795,0.7971301,0.7583046,0.7811766,0.7742381,0.7794165,0.78154624,0.7626108,0.7550518,0.77810985,0.7275403,0.73574007,0.75637674,0.31518358,0.29169646,0.28734756,0.33665034,0.2790082,0.2844658,0.35769737,0.3342287,0.3355603,0.34043577,0.42268994,0.39109015,0.3679547,0.37434942,0.36982092,0.42190593,0.4026076,0.3705921,0.37352133,0.42740387
1,0.9413645,1.0,0.94025075,0.9554739,0.93962777,0.92027396,0.9543452,0.9405779,0.93308216,0.94695765,0.9301122,0.91761386,0.93288964,0.93505037,0.94315654,0.9254646,0.95424706,0.93031746,0.93794054,0.95218605,0.9459459,0.9310631,0.9520003,0.9589202,0.90826225,0.9494968,0.9151414,0.94263667,0.94144636,0.95013624,0.9363306,0.923475,0.9165006,0.9565421,0.94726634,0.9420786,0.92118055,0.92758167,0.9547579,0.9319133,0.9402379,0.94351614,0.9133506,0.9329395,0.9522474,0.9589877,0.94306797,0.9321038,0.92949307,0.93805826,0.93205035,0.95483446,0.9380358,0.9398446,0.92411137,0.9396535,0.948546,0.9372601,0.94540095,0.9519555,0.9409187,0.9365303,0.93715554,0.91802233,0.92345583,0.92507595,0.9405918,0.94017565,0.9295862,0.90910167,0.9438273,0.93192524,0.9328703,0.9486932,0.9383713,0.9538474,0.9426469,0.936341,0.9293365,0.93518525,0.94303715,0.94665253,0.94711465,0.9283525,0.94510376,0.9558105,0.9565395,0.9501792,0.94920623,0.9371114,0.94287443,0.94943297,0.9291859,0.9364448,0.9495638,0.90937495,0.93165225,0.93930036,0.9475853,0.95758796,0.7486156,0.7775074,0.69030154,0.7760811,0.67209214,0.7253888,0.7521938,0.78440773,0.6665228,0.7111075,0.72346574,0.82114094,0.69834924,0.7025752,0.7129155,0.7099545,0.7247437,0.7248586,0.7212817,0.7012367,0.7163671,0.7522197,0.7285991,0.76685464,0.7287913,0.7081195,0.750592,0.77451044,0.7165278,0.76639116,0.8101486,0.68824553,0.7280695,0.66936713,0.76415086,0.73451823,0.68840814,0.7115543,0.6823994,0.706491,0.72250605,0.70097715,0.76040107,0.68981487,0.6835189,0.7235003,0.7036949,0.6984206,0.71385175,0.77942985,0.7049109,0.74805564,0.74448174,0.7120544,0.69640535,0.79107314,0.7871116,0.71697956,0.7634653,0.70604604,0.7229892,0.74212646,0.70348996,0.69151205,0.7992079,0.7031847,0.8089309,0.67753136,0.72975296,0.74195474,0.69676095,0.8244277,0.75842965,0.796079,0.74984723,0.6529119,0.7672575,0.7049657,0.6458663,0.692326,0.6845811,0.6769163,0.6821279,0.7313569,0.7012192,0.7362102,0.72929615,0.7855542,0.7310023,0.77084935,0.7603845,0.7112454,0.67877424,0.693329,0.7793652,0.6687938,0.7955646,0.6933563,0.72807837,0.78279835,0.80917394,0.7799554,0.78046536,0.7701349,0.7654927,0.7725616,0.7809106,0.77724093,0.77181864,0.792066,0.74773204,0.76946765,0.7812452,0.7741279,0.75242126,0.7872788,0.7804337,0.71988755,0.7936232,0.7801595,0.791359,0.7900805,0.7710375,0.7708884,0.80340725,0.7769673,0.77907586,0.7535114,0.75878465,0.77691334,0.78765273,0.7588536,0.79195195,0.77270055,0.7739631,0.7709649,0.7801256,0.77651495,0.7705945,0.7926488,0.793988,0.8009428,0.75868696,0.7551619,0.8010193,0.79065895,0.7942165,0.7626994,0.76479167,0.73881865,0.79579204,0.7728071,0.7886621,0.7654684,0.7593014,0.77802473,0.7863002,0.77678496,0.7686307,0.7830512,0.79132396,0.76975876,0.7811314,0.74154305,0.7629018,0.76001966,0.7829793,0.78022426,0.7757189,0.77050275,0.76761055,0.7734438,0.7744731,0.7642684,0.75297177,0.73993266,0.75344384,0.7730125,0.77883697,0.7951654,0.7652732,0.76506484,0.7597575,0.76644385,0.76250994,0.7912568,0.811202,0.77139145,0.78981096,0.7630983,0.79708093,0.79024893,0.7869656,0.7916102,0.77258676,0.7541096,0.78781366,0.7508372,0.7441104,0.78056866,0.3179994,0.31873676,0.28729355,0.3372266,0.30663064,0.29525858,0.3727578,0.32041624,0.340348,0.34140605,0.37192512,0.31921732,0.3142462,0.3224947,0.31320566,0.35351482,0.34210333,0.3259376,0.31814042,0.36499783
2,0.9277716,0.94025075,1.0,0.9343902,0.9347997,0.9194157,0.9419977,0.93189895,0.9213446,0.924485,0.93055683,0.913205,0.9090001,0.9136734,0.9312047,0.9147316,0.926748,0.9426978,0.9231262,0.93074393,0.9315673,0.91881895,0.93571377,0.9343095,0.9232966,0.9331012,0.9111381,0.9110891,0.9284783,0.9361243,0.910687,0.92761594,0.8890523,0.9449824,0.9372563,0.91709167,0.90428686,0.9340228,0.9278541,0.9145589,0.9351609,0.9240768,0.88925934,0.92653966,0.9290369,0.9366497,0.92508113,0.92075014,0.93695647,0.9155064,0.92787516,0.92818236,0.9265502,0.91681546,0.9068569,0.920287,0.9248399,0.92489696,0.9505615,0.92025936,0.9275962,0.9302364,0.92286384,0.9090271,0.9184254,0.8939258,0.93162024,0.9442904,0.9298766,0.9228382,0.9398874,0.93377036,0.9272646,0.9213585,0.92033947,0.9353351,0.9087762,0.912691,0.90595967,0.93186235,0.92251813,0.9277585,0.92633665,0.93174684,0.91484916,0.9358919,0.94076526,0.92216456,0.9392838,0.9301367,0.92603284,0.92823255,0.90746003,0.93736005,0.932563,0.89711326,0.9324519,0.9163387,0.9199478,0.91679996,0.7395869,0.78573686,0.7025479,0.7715063,0.6706179,0.71716654,0.7728999,0.7863658,0.67834103,0.7152605,0.7311431,0.8184822,0.6997021,0.72627425,0.7194352,0.6961495,0.71961105,0.7547659,0.72853744,0.69263434,0.71642596,0.7508353,0.7085428,0.7767153,0.7050519,0.7021247,0.7720541,0.77149165,0.7241012,0.74698985,0.80660564,0.69091827,0.73475903,0.6518066,0.7594748,0.7373489,0.68661135,0.70100534,0.69477594,0.6912477,0.73005915,0.7134333,0.7535682,0.6990629,0.6796037,0.73621386,0.71109813,0.7246095,0.7047383,0.78188217,0.6924215,0.7556626,0.7483966,0.71379924,0.7016078,0.77817297,0.7799608,0.7289383,0.7638193,0.7136875,0.7303348,0.72016263,0.70889455,0.6905705,0.7984352,0.7113837,0.81624997,0.6444652,0.71996504,0.71414965,0.7016096,0.82762146,0.74515104,0.7986954,0.7500984,0.6662506,0.7779393,0.7092697,0.6622516,0.69182664,0.6939016,0.66329944,0.6895303,0.73590016,0.70047605,0.7549212,0.72655237,0.79081595,0.73174113,0.77607733,0.7552322,0.72288465,0.6756222,0.6890871,0.78135276,0.6836454,0.7956784,0.7035388,0.7316733,0.7821041,0.79950297,0.78624415,0.76520777,0.7629649,0.74304783,0.7604891,0.77672684,0.76466435,0.75907236,0.77422506,0.7404201,0.76156217,0.76265556,0.7650704,0.7383824,0.7749337,0.7699999,0.7218686,0.7878902,0.7558869,0.7818977,0.7678987,0.77683413,0.7611961,0.7909338,0.76796985,0.7755496,0.73879606,0.75048167,0.75059235,0.7834481,0.73985857,0.78785074,0.76139474,0.76734036,0.7575451,0.7565405,0.7627848,0.7616191,0.7706577,0.7911602,0.7764306,0.7567908,0.7487627,0.7980487,0.7765202,0.7754085,0.7577996,0.76463014,0.72560716,0.7871985,0.7644865,0.7747242,0.7492937,0.74863964,0.76018447,0.7768967,0.76423985,0.7564975,0.76179653,0.78795195,0.7520659,0.77878755,0.7284079,0.74527967,0.7537366,0.77129227,0.77720433,0.770838,0.77266973,0.7598046,0.7599079,0.7678436,0.76325244,0.7423807,0.73849887,0.7372967,0.7484541,0.7709115,0.7884012,0.752625,0.75764656,0.76318455,0.7638384,0.73625726,0.78193957,0.78996086,0.7626891,0.7624757,0.73698056,0.78206694,0.7826457,0.76651436,0.78113157,0.77204645,0.7404574,0.768276,0.7407137,0.7255007,0.7546955,0.33268416,0.3205876,0.31511757,0.35195112,0.31288707,0.32469553,0.41961166,0.3597111,0.36532837,0.350937,0.3614464,0.32322368,0.30115515,0.31664443,0.3163484,0.34972328,0.33072683,0.31638166,0.30858853,0.35702083
3,0.9414058,0.9554739,0.9343902,0.9999999,0.949973,0.92544734,0.9505968,0.94748545,0.94187176,0.94655496,0.9286222,0.8999601,0.9180788,0.936433,0.9447241,0.92428696,0.9439182,0.93951744,0.9325007,0.954205,0.9437393,0.94090456,0.94622695,0.9581475,0.9040779,0.95481205,0.90161204,0.9237785,0.9532919,0.94359505,0.91139984,0.92743534,0.8862301,0.9403757,0.95243543,0.94788754,0.9050059,0.9341863,0.95394576,0.92391527,0.9304617,0.94509923,0.9160578,0.93478435,0.9411168,0.9524604,0.9414511,0.93059725,0.9401849,0.9451848,0.94012773,0.9393138,0.93378544,0.9365104,0.91826236,0.935495,0.94801754,0.9164683,0.94016606,0.9353303,0.9486076,0.92193747,0.93432045,0.92676985,0.91942424,0.91996944,0.9464202,0.9477095,0.9338921,0.9167197,0.9487697,0.9417971,0.94193375,0.93093514,0.9332029,0.94623435,0.934864,0.93682307,0.91079056,0.92562157,0.93770874,0.9479675,0.9392885,0.91766775,0.93412673,0.9578017,0.9631138,0.93497133,0.94508725,0.92035335,0.9413758,0.9526179,0.92329156,0.92830116,0.95303845,0.897538,0.93506294,0.9367734,0.9397288,0.9361832,0.74015254,0.78465647,0.6991147,0.74591273,0.6723384,0.72191,0.7548921,0.7766629,0.6734152,0.7069541,0.727783,0.81266445,0.7042727,0.7007086,0.71034366,0.68733525,0.718754,0.7228054,0.71360797,0.67943704,0.7075091,0.75267637,0.70975274,0.76909876,0.7296127,0.6798779,0.74439216,0.7678169,0.7149722,0.7316632,0.7949742,0.68162096,0.7150571,0.64771026,0.76827705,0.72665006,0.6878335,0.70301664,0.68121195,0.6969417,0.7108514,0.6943765,0.7482646,0.69816494,0.6900162,0.71296024,0.68956894,0.6990678,0.70569474,0.76541936,0.7011542,0.75282276,0.7384744,0.6984468,0.7000438,0.77997833,0.7773233,0.7182973,0.73849845,0.7115573,0.69660056,0.73096347,0.7075045,0.6892403,0.7858099,0.7118591,0.808357,0.6659682,0.7208894,0.7228999,0.70806664,0.8148552,0.74024147,0.7887947,0.7419523,0.6600786,0.75844675,0.70158666,0.6436157,0.685981,0.6754977,0.6831959,0.6801534,0.71937984,0.70467615,0.7352221,0.7108931,0.77833074,0.73458314,0.76761097,0.74789053,0.69410294,0.67250836,0.67557144,0.76459503,0.67340714,0.7813988,0.68911517,0.7249719,0.7769493,0.7737819,0.75513077,0.73297447,0.7414228,0.7225803,0.72520244,0.7390386,0.7370807,0.73391217,0.7527042,0.7099277,0.7305891,0.7465023,0.7503016,0.7084163,0.7363115,0.7399136,0.68386805,0.7622296,0.74287814,0.75388086,0.75649184,0.74810916,0.73157144,0.7740145,0.7449009,0.74074984,0.71554255,0.7213106,0.7335059,0.7533123,0.7307489,0.7668855,0.73286587,0.73422116,0.73067176,0.7325167,0.73091143,0.73309386,0.7545592,0.75189644,0.7563081,0.73701584,0.7021493,0.76704216,0.7393542,0.7499298,0.7241156,0.731265,0.7033866,0.7561012,0.7359165,0.7474504,0.73033935,0.7169272,0.7368867,0.74804646,0.7463445,0.7282758,0.72568786,0.7604057,0.72481793,0.7302376,0.70544153,0.72139794,0.72685367,0.73936063,0.74884295,0.7388589,0.7368059,0.72591746,0.72537524,0.73953575,0.7185137,0.7139194,0.699249,0.7117116,0.7258318,0.72754043,0.7574498,0.729102,0.7303941,0.7198957,0.7305505,0.71171343,0.7478229,0.7786855,0.73683053,0.7682827,0.731551,0.7641885,0.7534664,0.74446964,0.7561845,0.736979,0.7208483,0.73889554,0.717802,0.7030323,0.7364119,0.32927048,0.31613275,0.31248063,0.35140955,0.30394435,0.31303468,0.38078773,0.3439357,0.3471354,0.35148272,0.34779674,0.30943793,0.2966667,0.31712785,0.29804385,0.3331894,0.32422763,0.29597926,0.29516765,0.34213534
4,0.95323277,0.93962777,0.9347997,0.949973,1.0,0.90555286,0.94816816,0.9397764,0.9353702,0.9466148,0.9235112,0.92314744,0.92911965,0.9362067,0.94304144,0.92105186,0.95078194,0.93193597,0.93334717,0.9438159,0.94810075,0.950881,0.951349,0.95725447,0.92046714,0.94368494,0.910723,0.9276342,0.948117,0.93457496,0.9372378,0.94183236,0.90710485,0.9379159,0.95265055,0.9415595,0.9124927,0.92086536,0.9639758,0.9385811,0.9367306,0.9477029,0.9035597,0.92717516,0.94665515,0.93939835,0.9442153,0.94449174,0.9395339,0.95473194,0.9430016,0.94838756,0.9567556,0.9389035,0.9291933,0.9289677,0.9429906,0.93525666,0.94309527,0.95546436,0.9493118,0.9405087,0.9227871,0.9327474,0.90617484,0.9322637,0.93840426,0.93729836,0.9276675,0.90698814,0.9537138,0.93707937,0.9547717,0.9391087,0.9458294,0.9549913,0.9507313,0.9441328,0.9164207,0.93499565,0.93475175,0.95399785,0.94557196,0.91186005,0.9410459,0.9578094,0.9657124,0.9456742,0.94545484,0.9249981,0.952603,0.9500567,0.9163676,0.9426192,0.95919627,0.9063739,0.9545652,0.9383597,0.9308585,0.93746984,0.7732391,0.8159214,0.73708075,0.7776974,0.694679,0.75885266,0.7707441,0.8073542,0.70930177,0.742217,0.76964366,0.82866526,0.72947276,0.7411983,0.7384122,0.71887535,0.76115566,0.7379407,0.73262876,0.7120364,0.75359815,0.798885,0.73670423,0.798344,0.75490236,0.72731006,0.7601688,0.7967251,0.7562807,0.7667414,0.8281717,0.715952,0.7522323,0.67737675,0.8022595,0.7790778,0.71458846,0.73047644,0.7199246,0.72370005,0.74221075,0.74807024,0.7710926,0.72846645,0.70596015,0.75640684,0.72823304,0.7546398,0.7495795,0.781534,0.73600143,0.7788919,0.74926865,0.73209745,0.74605054,0.8026395,0.80162084,0.7402324,0.7672308,0.75418293,0.7455818,0.74840736,0.74156725,0.732218,0.8220091,0.7506643,0.83704937,0.6933323,0.75181663,0.7411411,0.75162226,0.85084677,0.7518358,0.8093897,0.7689788,0.6990139,0.7866221,0.7476808,0.68946356,0.74321413,0.69814324,0.711742,0.72724855,0.758117,0.74251723,0.7723492,0.744624,0.79583204,0.76624155,0.78403836,0.7833657,0.7410645,0.7170889,0.71082234,0.7941767,0.7179521,0.8156252,0.7305398,0.76884633,0.7963789,0.81948066,0.79809123,0.773584,0.7800444,0.7546182,0.76353943,0.7783601,0.76628506,0.7795449,0.7970694,0.74995476,0.77140576,0.77138335,0.78060466,0.75045854,0.7848682,0.7746266,0.7346212,0.80416393,0.776574,0.7956968,0.79458475,0.77937615,0.7842562,0.81561446,0.78250766,0.7812877,0.7431277,0.75796944,0.7677082,0.7927241,0.7630131,0.80550635,0.76421565,0.78743446,0.76585424,0.77774733,0.7716712,0.7758821,0.8066288,0.8024516,0.8027289,0.76555765,0.7576697,0.8092419,0.7826747,0.796684,0.7750733,0.77837956,0.7348889,0.80274564,0.7708203,0.79589087,0.76068795,0.7720469,0.7937902,0.7940116,0.7877568,0.775845,0.77042073,0.7914465,0.76739216,0.77452666,0.75095385,0.7723881,0.7725806,0.7877169,0.79242265,0.777647,0.7688473,0.78389937,0.7640554,0.7790538,0.7676708,0.7596983,0.7417752,0.75832355,0.7704773,0.7683755,0.79752856,0.77072036,0.7772759,0.7627493,0.7913861,0.7455847,0.7902121,0.81110466,0.7789688,0.7940471,0.76760423,0.7979763,0.7941979,0.7869,0.80822766,0.7792618,0.7611962,0.7830176,0.74656796,0.75507224,0.77227396,0.33332363,0.3108274,0.30535695,0.35153627,0.30360326,0.31939858,0.39336264,0.3464166,0.35396686,0.36211953,0.357879,0.33446923,0.31715178,0.3039556,0.33028832,0.35184956,0.3401043,0.3172098,0.3050361,0.35602528
5,0.9092088,0.92027396,0.9194157,0.92544734,0.90555286,0.99999994,0.92709136,0.91672397,0.90475166,0.90692407,0.90904385,0.91008383,0.88363045,0.9142143,0.9214156,0.94352996,0.918855,0.92967415,0.9384959,0.92215663,0.93260515,0.9046442,0.9080152,0.918616,0.9091578,0.9135246,0.9030722,0.89424574,0.90056294,0.91966474,0.91771924,0.9132011,0.8891512,0.9274458,0.91066754,0.898424,0.92070293,0.9270622,0.91498214,0.8995577,0.9265208,0.9168031,0.903234,0.92351377,0.9140259,0.93373287,0.90420735,0.9206867,0.912804,0.90674263,0.92275566,0.8932463,0.91658604,0.9047931,0.9107466,0.89204806,0.91071784,0.89763623,0.9191261,0.897715,0.9276062,0.8925379,0.93645734,0.88192767,0.9101485,0.9039676,0.9129523,0.9283134,0.9231546,0.9050721,0.91144854,0.9223932,0.9131122,0.927082,0.8985112,0.91090554,0.9048807,0.90663624,0.91660285,0.9088341,0.9074614,0.91548526,0.88095593,0.92804205,0.91595066,0.9326986,0.9311231,0.90215886,0.9195105,0.92515,0.89230174,0.91860884,0.88517475,0.9404277,0.9108766,0.88155043,0.91738296,0.90559685,0.90899676,0.90302575,0.7071574,0.7289743,0.6454732,0.7491901,0.6346146,0.65846366,0.72725326,0.7411215,0.62242603,0.65287447,0.6806331,0.7819122,0.64865136,0.676661,0.68163514,0.67213356,0.6501799,0.70601255,0.69685763,0.6794577,0.6647727,0.69537413,0.68823135,0.74695396,0.68105686,0.6681152,0.72018284,0.7333498,0.65651065,0.7122022,0.7617132,0.6344622,0.67574036,0.63417095,0.71918577,0.67198104,0.66903436,0.6697754,0.63570774,0.6663591,0.6951724,0.6539187,0.71310925,0.6508736,0.6518942,0.66089195,0.6742465,0.65840656,0.6609203,0.73690397,0.6771943,0.7080128,0.7056985,0.6441772,0.6434303,0.7410158,0.7354981,0.67596334,0.7159535,0.65249133,0.71439135,0.7028337,0.66460586,0.6337751,0.7504777,0.6511476,0.77727896,0.65285134,0.658438,0.6882063,0.6469879,0.7863699,0.70012766,0.73459214,0.6995821,0.6067722,0.74066454,0.6637114,0.5992867,0.6277737,0.6597676,0.628181,0.644803,0.6790182,0.64815503,0.6726233,0.67235625,0.7379208,0.69296676,0.72137386,0.7194472,0.6697119,0.6251678,0.68183845,0.7441206,0.6345467,0.74096906,0.652005,0.67247397,0.7513573,0.7612678,0.7279445,0.7188058,0.72593105,0.6908671,0.7149595,0.7323942,0.7142655,0.7213079,0.7383359,0.71106344,0.70642036,0.7251401,0.728329,0.7024635,0.7364868,0.7377131,0.6667592,0.73728216,0.72812897,0.7563551,0.73565894,0.7090541,0.71127564,0.74871,0.7116591,0.72399366,0.69291043,0.71572775,0.7036891,0.74344426,0.7012303,0.728357,0.71497244,0.70687926,0.69936424,0.71053416,0.7232084,0.70467514,0.73537236,0.7350383,0.72642016,0.7100313,0.69496644,0.74690163,0.7388222,0.7450318,0.7033261,0.7197716,0.68464285,0.7455844,0.72176206,0.72716963,0.7040352,0.7031842,0.7130374,0.73334545,0.70703906,0.7152248,0.73060626,0.7428055,0.71380514,0.7336346,0.6957401,0.7239067,0.72104543,0.73136353,0.718942,0.7308003,0.74386925,0.71116024,0.7281954,0.72566134,0.714653,0.69829726,0.7076542,0.7070748,0.70976835,0.7258838,0.73266226,0.7200369,0.6977205,0.7021065,0.71033716,0.6996569,0.72633386,0.7549446,0.70764375,0.7345126,0.6997201,0.7187032,0.7268767,0.7328785,0.72755176,0.72670877,0.70044285,0.7249103,0.693732,0.6791528,0.7237927,0.3552005,0.35266495,0.32176447,0.3914377,0.29510468,0.31746167,0.38372084,0.3885583,0.37603378,0.35861105,0.36647165,0.30604023,0.3125667,0.32697114,0.28217003,0.3582363,0.35615307,0.3351689,0.322356,0.37629953
6,0.95960104,0.9543453,0.9419974,0.95059687,0.94816816,0.9270915,1.0000002,0.9468306,0.9354564,0.94758844,0.9411098,0.9312485,0.92709416,0.939553,0.9572242,0.9467977,0.9473741,0.9426965,0.9334781,0.9508695,0.9592736,0.95169055,0.94817245,0.95766515,0.9055454,0.95634425,0.9274744,0.93908477,0.93049765,0.94089234,0.93743813,0.9391805,0.90592766,0.95260847,0.94257474,0.94571483,0.9279847,0.93556297,0.9510501,0.93434596,0.9472233,0.9342606,0.91626054,0.93814194,0.95300275,0.9605393,0.9377973,0.94976455,0.934675,0.9361543,0.93164456,0.9447444,0.95057625,0.93387836,0.92712575,0.9389653,0.94974357,0.9385727,0.9404961,0.93143064,0.94431925,0.930393,0.9490755,0.92319816,0.9238681,0.91374266,0.9493261,0.94427276,0.94332093,0.9110231,0.94517875,0.93194205,0.9460747,0.9464153,0.9397727,0.9516955,0.9290935,0.9393836,0.91992295,0.9324816,0.9359193,0.9488056,0.94607735,0.92713994,0.9375799,0.9529392,0.9635673,0.9421915,0.94698775,0.9388434,0.94468826,0.9473658,0.9376832,0.94375086,0.9517049,0.9065378,0.9400226,0.9410867,0.95067626,0.93951845,0.76085895,0.8073847,0.7234825,0.78785205,0.688056,0.75347316,0.78744185,0.805896,0.6917639,0.7417057,0.7604647,0.8403946,0.728353,0.74442875,0.74129987,0.72636527,0.7479133,0.76160353,0.7511945,0.70946264,0.75101435,0.776017,0.7573827,0.78968096,0.74904287,0.72202265,0.7803476,0.7914439,0.7453038,0.7748896,0.8379622,0.71165055,0.75500035,0.69700736,0.79659057,0.76218724,0.7178073,0.72983265,0.7192788,0.7303563,0.7606078,0.73963624,0.77757883,0.7317113,0.7116373,0.74852574,0.72293544,0.73747796,0.74625176,0.79906374,0.7342314,0.76935107,0.7580365,0.70797634,0.73087454,0.7988587,0.79921114,0.7283466,0.7754864,0.7412445,0.73908067,0.7545323,0.73777413,0.7292283,0.8091115,0.74520934,0.828361,0.69931585,0.74995625,0.75610006,0.7344215,0.8486446,0.75243396,0.8055058,0.76404285,0.6921383,0.7968954,0.7406566,0.68917435,0.71491814,0.70204765,0.6907837,0.71352947,0.7530133,0.7367592,0.75951225,0.7483578,0.80575466,0.7574248,0.79702514,0.77313894,0.7355081,0.704641,0.7288122,0.793978,0.71350336,0.8072918,0.73938864,0.75639486,0.8027334,0.82660156,0.7951264,0.79646236,0.78704005,0.7631064,0.7804305,0.7884233,0.7809598,0.790835,0.7972607,0.76246756,0.7792186,0.7950058,0.7972395,0.7750616,0.80311686,0.790721,0.743133,0.8084622,0.7913835,0.80981284,0.79906297,0.77833843,0.77973026,0.8248519,0.783703,0.8006664,0.7670276,0.7833564,0.7749503,0.794153,0.7802121,0.80239075,0.7820446,0.78129935,0.7778338,0.78493285,0.7980151,0.78097284,0.81511974,0.81000304,0.8048216,0.7791414,0.7704954,0.8227807,0.80622286,0.8144212,0.7812514,0.78737515,0.75042975,0.8078378,0.779016,0.8050827,0.7858372,0.783309,0.789494,0.8091979,0.7921244,0.7871769,0.7973003,0.80376524,0.7821728,0.7784664,0.7492506,0.7775679,0.7879091,0.7970841,0.7984255,0.79611593,0.81231785,0.786573,0.78168535,0.7887734,0.7866155,0.76861477,0.7645749,0.780226,0.78052866,0.7869084,0.80934197,0.76967543,0.78458196,0.759751,0.78692955,0.7614881,0.80430573,0.82577986,0.78529024,0.8073135,0.78660595,0.79991245,0.80590326,0.7954347,0.7983063,0.7929642,0.77755845,0.79706347,0.76270163,0.7605508,0.78869075,0.3494599,0.33374742,0.3104958,0.35237294,0.2886406,0.30465257,0.38689744,0.3434226,0.35216033,0.35617474,0.41155094,0.36331722,0.36550725,0.37151206,0.3486277,0.39493155,0.3935544,0.35241622,0.36323184,0.4130656
