,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
45,0.7127056,0.6262088,0.6570423,0.735442,0.67934626,0.6363224,0.7041362,0.71473444,0.67056495,0.5745636,0.66259444,0.68054575,0.7231173,0.5977541,0.6834018,0.6092812,0.6061053,0.6198699,0.6472286,0.5629806,0.6940858,0.6993946,0.7711421,0.7022842,0.584593,0.72545266,0.66243976,0.6846007,0.649943,0.5134309,0.71401495,0.6811665,0.672751,0.69354653,0.6155834,0.66842467,0.71200246,0.7130709,0.6930202,0.49913988,0.69628054,0.62951,0.6063683,0.71639544,0.7080594,0.9999999,0.65219986,0.69222844,0.5746889,0.6872554,0.6990261,0.56138813,0.74790204,0.52028906,0.6569481,0.4930758,0.5936556,0.71589196,0.7172774,0.7553854,0.7634457,0.60696614,0.702878,0.6515467,0.6988878,0.6729522,0.5325086,0.6688541,0.7046315,0.5445082,0.68856955,0.64727765,0.68839777,0.6736555,0.6856156,0.6716264,0.7504302,0.73385537,0.674007,0.6702003,0.72150105,0.69887394,0.60552055,0.71164286,0.55038863,0.6125813,0.64264286,0.7453045,0.69772995,0.65736926,0.5589077,0.61989254,0.6983497,0.6626328,0.6993729,0.6295067,0.7200668,0.7135222,0.66064,0.6477486,0.6476535,0.7563206,0.7165647,0.6578943,0.6687161,0.59419525,0.6849128,0.6481663,0.6117597,0.7078474,0.6907954,0.6975759,0.72513527,0.7589704,0.5935676,0.6302567,0.63083917,0.7423455,0.58451754,0.63510156,0.6171749,0.759937,0.6092957,0.63289076,0.653407,0.64454186,0.7222253,0.6341036,0.80913913,0.56462586,0.6657983,0.68356544,0.64380026,0.63098896,0.652579,0.70646054,0.6571564,0.63747185,0.68033314,0.5898898,0.6637483,0.5965587,0.61398286,0.6437177,0.6523276,0.6586418,0.567664,0.51113003,0.63590914,0.6718459,0.65858626,0.6680201,0.7374873,0.57497686,0.62078905,0.67476827,0.76838154,0.61557543,0.5039206,0.63361454,0.74341863,0.76794285,0.7238926
46,0.6258515,0.5897737,0.5991139,0.6948805,0.5700738,0.6010822,0.64062965,0.5994075,0.5696982,0.40848562,0.55923456,0.58813983,0.595053,0.5710341,0.63477445,0.6293268,0.4772975,0.55747145,0.57464063,0.47168088,0.5921944,0.61010265,0.66103387,0.63097775,0.44402805,0.6550072,0.6317778,0.60107017,0.5716345,0.41266885,0.62703985,0.6137588,0.5656491,0.57577014,0.4421159,0.5708987,0.5624851,0.6055124,0.58663994,0.45484018,0.59535027,0.54041904,0.59243953,0.6831029,0.66716075,0.65219986,1.0,0.5931867,0.5348813,0.62416774,0.6508374,0.46627674,0.7222433,0.37677354,0.50013894,0.5078815,0.5477404,0.62187064,0.6717636,0.6506623,0.65789354,0.58108133,0.62764525,0.5981577,0.6334045,0.55981344,0.4302458,0.46516246,0.52694446,0.5045514,0.56230307,0.5884415,0.66847914,0.57910216,0.6298095,0.65978867,0.5796522,0.6677869,0.51941663,0.5426638,0.5675327,0.58169955,0.577331,0.6096517,0.49074173,0.6159449,0.555433,0.55960506,0.5201072,0.52837974,0.56749666,0.647695,0.5781819,0.56292725,0.5725522,0.6215113,0.610137,0.61398846,0.4604805,0.5444376,0.6222706,0.6303252,0.5901871,0.6043503,0.5361394,0.5409685,0.5933859,0.5884578,0.55064744,0.58902186,0.5080362,0.63270867,0.64762783,0.60906535,0.588423,0.6095346,0.5074487,0.70087343,0.5269614,0.49546948,0.5214302,0.6345885,0.4401642,0.5392552,0.46603712,0.593422,0.7171561,0.5716528,0.641537,0.553469,0.6175745,0.6148029,0.5332247,0.5111767,0.45663032,0.5394009,0.6119807,0.5379892,0.57197994,0.7177327,0.62714887,0.63062286,0.5611204,0.49850184,0.55926013,0.5911734,0.5574046,0.4756555,0.51070225,0.6537384,0.6135364,0.612335,0.61546695,0.44961613,0.50439495,0.55792594,0.6641972,0.6164248,0.5576141,0.6344718,0.58568263,0.65820396,0.5916347
47,0.6676812,0.6409364,0.7009912,0.64730257,0.65510255,0.593783,0.6235043,0.68319356,0.6788349,0.5140246,0.6402449,0.66185147,0.710048,0.6322974,0.6253583,0.6118572,0.55453944,0.60282,0.62034506,0.5887649,0.719016,0.7396453,0.6516221,0.7072492,0.6377557,0.7222728,0.61998147,0.64979935,0.68116504,0.5526036,0.64585847,0.59517324,0.66582924,0.6602597,0.5138304,0.64926946,0.6951751,0.7286712,0.6711452,0.55887586,0.61303306,0.61640316,0.64416206,0.6943997,0.6998763,0.69222844,0.5931867,0.9999999,0.64140004,0.6827436,0.6544909,0.5802928,0.756774,0.5517411,0.6083952,0.5603802,0.6189455,0.6116426,0.6591466,0.7707685,0.7367003,0.6312944,0.69949096,0.6166528,0.71911424,0.6688272,0.5352373,0.6429244,0.69477034,0.49818233,0.62318695,0.6619978,0.68176305,0.65814936,0.6170011,0.64773667,0.6747427,0.7070586,0.684243,0.6291017,0.66606706,0.6564958,0.5895963,0.6368472,0.6353999,0.6359595,0.5908347,0.6837142,0.60074604,0.6234316,0.5031891,0.6426548,0.6248696,0.7242783,0.6877833,0.6039104,0.7242583,0.75212294,0.59167576,0.5967288,0.6327106,0.72803116,0.733679,0.6358838,0.67374337,0.6523834,0.70674884,0.61830044,0.6127609,0.70954907,0.6035291,0.6404742,0.727032,0.5608973,0.6036488,0.5773087,0.6446776,0.7286538,0.57449424,0.5994219,0.65811473,0.6967768,0.52985066,0.5849597,0.58358175,0.67282695,0.7468801,0.6565193,0.7392402,0.59763634,0.6915565,0.6766689,0.6867865,0.6111916,0.47965816,0.6214265,0.59551805,0.6151241,0.63945436,0.66789263,0.70455486,0.6447764,0.6246074,0.67842364,0.6794692,0.71015143,0.63774437,0.5109053,0.5986287,0.68259776,0.66457826,0.65830654,0.75256294,0.56688654,0.6245427,0.7043833,0.7257023,0.6944498,0.5663159,0.5503726,0.59621227,0.7062691,0.68407756
48,0.62514645,0.526983,0.58506334,0.6157711,0.53948784,0.58376694,0.5919891,0.605542,0.59121984,0.48184434,0.57130253,0.5769021,0.6675747,0.5422335,0.5953939,0.65150976,0.50770915,0.5361127,0.63705856,0.56965154,0.5337595,0.62976855,0.61803806,0.6388386,0.5065885,0.6876582,0.5979947,0.5886839,0.48731303,0.42196614,0.60861117,0.605869,0.62002784,0.55688196,0.5486566,0.57369065,0.56910586,0.6720813,0.5769768,0.5119629,0.5106763,0.4966428,0.57730716,0.582097,0.6469964,0.5746889,0.5348813,0.64140004,1.0,0.64668995,0.54679453,0.49324036,0.6808118,0.5142367,0.55456066,0.41900837,0.55585617,0.58752906,0.6598788,0.68846613,0.6617004,0.6265948,0.62808144,0.56871957,0.6457356,0.64524686,0.44732338,0.6063396,0.6428565,0.46285802,0.5208169,0.5446499,0.664348,0.6554321,0.5985126,0.60432357,0.60451686,0.6787839,0.5842728,0.6056598,0.6534663,0.60639656,0.54186887,0.63100255,0.4535223,0.58048326,0.5772715,0.5977685,0.5682772,0.5487046,0.5134068,0.6537344,0.60133517,0.5950148,0.6680673,0.538372,0.6657722,0.7089997,0.55411667,0.65339,0.617059,0.5719176,0.60207605,0.6033716,0.5876288,0.50450253,0.6816813,0.6081347,0.56357616,0.63474405,0.53133196,0.64301914,0.6155016,0.59229016,0.5115567,0.59270674,0.5926638,0.6483724,0.5105124,0.61083925,0.5789313,0.6339405,0.53375804,0.5191007,0.5344842,0.6133154,0.6392336,0.5813419,0.6050726,0.53501576,0.605019,0.62666315,0.5807622,0.52753973,0.50304735,0.48224744,0.4837868,0.5588016,0.6195073,0.59277546,0.61652017,0.5937359,0.54236263,0.5557334,0.5720133,0.6458196,0.5928464,0.4830495,0.62232155,0.6597576,0.6070264,0.6454129,0.63670397,0.48075795,0.53056794,0.60385984,0.69499224,0.5847574,0.5382153,0.57251704,0.64191085,0.6910145,0.5154484
49,0.67572504,0.62398416,0.7240204,0.67899513,0.5732162,0.6334461,0.6929457,0.66500145,0.6015163,0.5531679,0.64309233,0.72245675,0.7145781,0.70731974,0.6252147,0.63667965,0.6133625,0.60205454,0.65981483,0.6492308,0.6226921,0.69056535,0.66828716,0.75198877,0.57437825,0.68471724,0.65648055,0.6577394,0.60451525,0.5421075,0.66517246,0.63762313,0.69428474,0.6348094,0.57914454,0.67507964,0.7060738,0.7211697,0.6136814,0.57467854,0.6433968,0.67843074,0.6635801,0.68975705,0.70707804,0.6872554,0.62416774,0.6827436,0.64668995,0.9999999,0.6302432,0.584254,0.7325307,0.4620951,0.53933835,0.50078535,0.6281544,0.66993904,0.7085111,0.76479524,0.71679026,0.67738694,0.6689211,0.52307296,0.73113227,0.6828718,0.5097924,0.63493717,0.66720384,0.5739092,0.7082997,0.60065746,0.70489067,0.67033714,0.6122224,0.69211763,0.72523344,0.76201904,0.67413545,0.6557252,0.6696043,0.6620123,0.57294375,0.6539308,0.58120465,0.67888874,0.6059573,0.65595865,0.6986001,0.6684968,0.5527209,0.6667466,0.66499096,0.6476947,0.7166831,0.5750423,0.69482136,0.71986014,0.49948195,0.6974687,0.68962216,0.69108844,0.6488027,0.6685809,0.67464596,0.54888904,0.7069662,0.61469775,0.64011264,0.68033373,0.656167,0.69774723,0.69061464,0.6853803,0.62525547,0.67922676,0.6589989,0.7284877,0.5465786,0.6372945,0.6071016,0.74790037,0.5605694,0.6111342,0.5474731,0.65154964,0.71650803,0.6585215,0.7774166,0.59458834,0.66875696,0.63464904,0.6385461,0.5970906,0.5283364,0.6360143,0.6205167,0.59193194,0.67582446,0.66653705,0.69240904,0.6691797,0.6536319,0.65839446,0.6329311,0.67047,0.6174339,0.5644899,0.578301,0.66563505,0.6466106,0.65022784,0.6838522,0.5833888,0.5878063,0.7407316,0.7993037,0.5715071,0.52937204,0.65713674,0.7031999,0.667134,0.69354504
50,0.68872035,0.5677935,0.5973346,0.6481924,0.5212803,0.61714995,0.62268287,0.66750526,0.6174386,0.4678877,0.59731823,0.66924036,0.66420054,0.6171798,0.641143,0.59757817,0.5348732,0.59207964,0.55668914,0.5838788,0.6392364,0.69954187,0.72340596,0.6731632,0.50366116,0.7239222,0.6301809,0.64215773,0.6764557,0.4745415,0.6220719,0.66617227,0.6194661,0.59530383,0.5742621,0.5837542,0.6033039,0.7203831,0.6127492,0.56710243,0.62887895,0.52868766,0.6691627,0.66212827,0.7266104,0.69902617,0.6508376,0.6544909,0.54679453,0.63024336,1.0000001,0.5077303,0.71585757,0.4787378,0.6398489,0.5389167,0.61290956,0.64648384,0.6556179,0.7144234,0.71192545,0.645402,0.7124174,0.62166613,0.69231004,0.61728346,0.43681216,0.6262499,0.6452184,0.48368463,0.63721687,0.6979989,0.67167664,0.62543297,0.61140513,0.65196216,0.6619449,0.6340951,0.58282226,0.6192699,0.65650874,0.6210448,0.5618448,0.6879265,0.4637576,0.6413406,0.6160692,0.5686819,0.579462,0.6110378,0.57949007,0.6673777,0.62311375,0.59213954,0.66672003,0.62209433,0.73218715,0.6435483,0.54023343,0.6044428,0.6760836,0.7876029,0.65995437,0.65442485,0.6113753,0.5577216,0.5970994,0.6919738,0.6326545,0.6493166,0.6510138,0.6505501,0.63780266,0.5792468,0.6222421,0.66324383,0.56668305,0.6772742,0.6282163,0.581794,0.6812621,0.655313,0.45274583,0.5603712,0.54103065,0.61320734,0.7227566,0.6725252,0.6567203,0.66490054,0.68702006,0.66434485,0.5773264,0.5879246,0.51095164,0.58228934,0.6161301,0.535663,0.6102184,0.598176,0.67634666,0.6066043,0.6450689,0.5682146,0.6493968,0.6257904,0.5566422,0.47804427,0.6148898,0.6671528,0.60873324,0.6925962,0.6682404,0.5095007,0.5860652,0.6642315,0.7302904,0.6475898,0.478236,0.63480914,0.6554686,0.728112,0.6483535
51,0.61878806,0.60370713,0.5546748,0.578071,0.48491427,0.501616,0.6396119,0.5370339,0.53566396,0.47030318,0.5512685,0.5114839,0.59155834,0.5820975,0.57709956,0.54958814,0.43462634,0.50104177,0.5343691,0.47826293,0.6307233,0.6209162,0.5977809,0.6339121,0.5479496,0.6020415,0.50289416,0.6373983,0.52110916,0.4251205,0.5461709,0.59061766,0.544551,0.5019655,0.50282085,0.5957312,0.54351467,0.62256205,0.48916435,0.45528737,0.54334205,0.43356737,0.4494973,0.5626663,0.55733454,0.561388,0.46627676,0.58029264,0.49324036,0.5842539,0.5077303,1.0000001,0.625712,0.4944361,0.44677174,0.5490158,0.55232173,0.53999513,0.6294942,0.6239623,0.618559,0.5625684,0.57065934,0.5532608,0.6033354,0.6006142,0.42892033,0.56006014,0.5704948,0.490897,0.6153991,0.59552234,0.60316104,0.4878725,0.487484,0.57241654,0.6278987,0.6067306,0.5627433,0.5929006,0.5870941,0.55635095,0.4860884,0.58183706,0.5372299,0.5245206,0.49801478,0.5577293,0.60735285,0.5162408,0.4088118,0.6019574,0.5328427,0.62246734,0.5977951,0.53593904,0.6466767,0.6551475,0.51499826,0.5222626,0.5796502,0.5789042,0.55872685,0.6016581,0.56216,0.42706,0.56483257,0.5769696,0.5735135,0.63755006,0.5227326,0.59637916,0.53549314,0.5104403,0.54331493,0.44440153,0.5255465,0.6196015,0.4577186,0.5854419,0.54210186,0.6361862,0.4856471,0.5524816,0.56387645,0.56914645,0.58522224,0.6155505,0.64273036,0.5318687,0.5628336,0.56293404,0.5698524,0.5623327,0.46171606,0.5883614,0.5347507,0.43239224,0.5849368,0.4674229,0.6373828,0.5790614,0.46583936,0.50515777,0.51816785,0.5440847,0.53470296,0.5308921,0.57716054,0.55158466,0.5706453,0.586273,0.5863557,0.5120146,0.51427966,0.640228,0.6246519,0.5825396,0.46318376,0.53526694,0.5862443,0.6180643,0.54372895
52,0.7502344,0.695265,0.7801455,0.8098877,0.6698287,0.75553143,0.7546824,0.7578709,0.6988087,0.61150885,0.6903582,0.7629582,0.8095365,0.7288453,0.7426168,0.7082253,0.60587865,0.6648092,0.6986349,0.6747949,0.7512245,0.8200302,0.7553598,0.81501913,0.6774509,0.8218389,0.7718929,0.7549219,0.73097944,0.54582113,0.7599078,0.7223144,0.6838396,0.71799654,0.64401674,0.72485423,0.72096634,0.8141688,0.7323557,0.64068294,0.7179509,0.6313873,0.7542932,0.7852948,0.80009043,0.74790204,0.72224337,0.75677407,0.68081206,0.7325307,0.71585757,0.625712,1.0,0.60082203,0.7044282,0.60224426,0.7371938,0.75854063,0.77658266,0.8346496,0.81703675,0.70234776,0.7480767,0.6709664,0.7864216,0.7533651,0.56682706,0.73768663,0.8130295,0.61502624,0.6971078,0.72214144,0.79124856,0.70759887,0.73217887,0.747902,0.78383815,0.75936913,0.7537304,0.72980946,0.77280974,0.7519095,0.66785055,0.76027876,0.65387154,0.70987976,0.66772044,0.7583785,0.6910403,0.6372776,0.6407919,0.79241973,0.74035054,0.73370963,0.76246893,0.6544143,0.798363,0.8004527,0.65010625,0.6952081,0.7994305,0.7969271,0.79932034,0.819509,0.7840319,0.66535735,0.7570586,0.75014156,0.71542716,0.8007049,0.70475876,0.7095517,0.78391767,0.69673914,0.717901,0.6742045,0.6711978,0.83370346,0.7182118,0.6980845,0.71067613,0.7567984,0.60790074,0.64894056,0.74406964,0.7127022,0.87726665,0.76920474,0.80851185,0.7120034,0.81700736,0.8166456,0.74216586,0.71881646,0.5947882,0.72918594,0.7066374,0.71170217,0.7216165,0.7124025,0.78816265,0.72182894,0.72995466,0.68401486,0.74817127,0.7720123,0.7647962,0.59291506,0.73894787,0.74293303,0.72803116,0.758479,0.78070754,0.59126586,0.7156441,0.7710508,0.82220596,0.72706544,0.6118886,0.7296412,0.77107024,0.83673644,0.715866
53,0.5443782,0.5170018,0.5573221,0.52126503,0.40757805,0.55091274,0.45514098,0.5152123,0.4064988,0.5544511,0.4628511,0.44702062,0.52184975,0.47096446,0.48840153,0.5195807,0.4495047,0.47632572,0.51983327,0.42778206,0.5332932,0.51228607,0.5590201,0.5167504,0.45379543,0.5732377,0.55678904,0.53317386,0.5287508,0.44446668,0.5646584,0.5063973,0.38287917,0.5400516,0.38277924,0.48715156,0.46683866,0.615637,0.4196787,0.46508887,0.4526227,0.4901968,0.5397744,0.5035757,0.60606486,0.52028906,0.37677354,0.5517411,0.5142367,0.4620951,0.47873768,0.4944362,0.60082203,0.9999999,0.44956905,0.4944648,0.44053948,0.4566498,0.46717656,0.57168585,0.604722,0.486172,0.5625366,0.5463843,0.49507523,0.46524915,0.46042916,0.5013485,0.55707425,0.4927154,0.46901616,0.45430398,0.5691289,0.5027179,0.5411564,0.491315,0.5633573,0.50644714,0.5652565,0.5812024,0.54984075,0.55500436,0.42903715,0.529965,0.5079343,0.41097122,0.45830378,0.5182541,0.43569514,0.42276976,0.44653484,0.4807148,0.46062312,0.5623233,0.5207978,0.47407377,0.5785357,0.5727512,0.66128063,0.4632105,0.5505428,0.54929376,0.47198296,0.5480135,0.45642522,0.45918548,0.48504075,0.48594698,0.43991733,0.54100436,0.5193104,0.54778355,0.57991624,0.5386669,0.48507047,0.41619578,0.427911,0.55688035,0.47552675,0.47654292,0.4940351,0.48592559,0.48532784,0.45537814,0.4941276,0.45979548,0.55636007,0.55738586,0.58870125,0.51147175,0.5350007,0.62658846,0.60810715,0.50065774,0.5051703,0.5296067,0.44178423,0.57833034,0.51130825,0.48985642,0.45088166,0.5041151,0.46704882,0.51396585,0.5617466,0.59812874,0.45257893,0.5129222,0.5896682,0.54493755,0.4663393,0.60837317,0.57804996,0.4254408,0.430048,0.6486113,0.5585646,0.5245986,0.4999864,0.5875058,0.48807806,0.52702385,0.48929793
54,0.6541149,0.613618,0.5623771,0.63042426,0.51815534,0.62083924,0.70316905,0.62228686,0.48820907,0.6028919,0.5740451,0.58117265,0.6029719,0.5871363,0.57247317,0.60153645,0.46618044,0.5196104,0.5478095,0.44118127,0.60569,0.6061306,0.59927523,0.6312934,0.5625373,0.6400581,0.5963441,0.63663936,0.59465176,0.49843284,0.63715464,0.60346955,0.61525136,0.6232902,0.5659534,0.57346845,0.5705812,0.5943559,0.55604285,0.5550133,0.63354284,0.5377483,0.5695557,0.6919997,0.6632993,0.6569481,0.50013894,0.6083952,0.55456066,0.53933835,0.6398489,0.4467717,0.7044282,0.44956905,0.99999994,0.46111724,0.59044904,0.64318943,0.6243864,0.6835746,0.66963327,0.62594485,0.6168806,0.49005294,0.6324847,0.6468061,0.4788768,0.6160029,0.7118536,0.5075251,0.5228841,0.58988756,0.6555436,0.61735624,0.6063657,0.5628844,0.69750655,0.5994168,0.6293302,0.601915,0.6080682,0.6104493,0.48157898,0.64675397,0.4143211,0.571576,0.61047286,0.61265785,0.5919702,0.5228155,0.5775656,0.62011045,0.619953,0.5808441,0.67593825,0.58425266,0.7151101,0.56011194,0.5009332,0.54603815,0.5940771,0.6882686,0.7117422,0.6509713,0.688122,0.52242494,0.6215759,0.595611,0.5672572,0.6676651,0.56682014,0.6007366,0.59569603,0.5710742,0.6010443,0.5975725,0.6380054,0.7108091,0.58146054,0.5357307,0.61984116,0.66549665,0.47055578,0.5460506,0.54706055,0.53469956,0.7388413,0.6301407,0.6309854,0.5990143,0.64441943,0.67233664,0.6264562,0.5314541,0.51327014,0.65380275,0.5725556,0.5793322,0.596361,0.6019434,0.60533106,0.6027524,0.661214,0.5701785,0.6632237,0.58855826,0.5933676,0.5201985,0.6097175,0.63151735,0.6216188,0.65781635,0.7659256,0.50388944,0.5823634,0.6275096,0.6491895,0.6339563,0.4407625,0.5726665,0.62451106,0.6809886,0.6685931
55,0.5950049,0.53693455,0.49439645,0.49657628,0.3620883,0.5125074,0.5081113,0.5828825,0.48750085,0.4347972,0.47898787,0.5118839,0.5060732,0.5376827,0.5868475,0.54355615,0.5145199,0.49942532,0.4454512,0.5076128,0.53532964,0.5151971,0.60456073,0.5359448,0.4904598,0.56214064,0.5061236,0.58410466,0.47014612,0.57989067,0.46331134,0.56860584,0.5175427,0.4631802,0.4650493,0.51149565,0.5884482,0.619442,0.4409615,0.39627078,0.5781041,0.5135349,0.5195532,0.5778328,0.58668196,0.4930758,0.5078815,0.5603802,0.41900837,0.50078535,0.53891665,0.54901576,0.60224426,0.4944648,0.46111724,1.0000001,0.5120388,0.59338903,0.53245884,0.5955699,0.5738629,0.50072926,0.5328891,0.5023481,0.50611806,0.55661565,0.5216906,0.45817602,0.5434605,0.5516435,0.56002146,0.46759787,0.52435607,0.45001405,0.5038594,0.5990115,0.60601944,0.5486178,0.5586956,0.4673557,0.48718426,0.43173277,0.5182552,0.5428486,0.48845994,0.51375777,0.57513034,0.4772732,0.53731275,0.47842133,0.44229728,0.5215401,0.5652611,0.5498453,0.5462359,0.46860942,0.5773686,0.58170897,0.49354544,0.510546,0.5004546,0.55487996,0.60398245,0.59726185,0.511083,0.4755912,0.5201332,0.5476083,0.50409603,0.55693984,0.48539427,0.50168484,0.49239236,0.48353565,0.5657489,0.52202755,0.4503552,0.5671507,0.42999464,0.49283051,0.54314196,0.5252431,0.52129644,0.38830066,0.45733467,0.48875764,0.5684539,0.56575346,0.54143715,0.4914938,0.53074646,0.53759813,0.5188169,0.50094324,0.39043605,0.5734164,0.506816,0.5918408,0.46078447,0.4806839,0.5809316,0.5692153,0.46002412,0.58355075,0.54962766,0.56823134,0.51667875,0.47858065,0.47818246,0.43127295,0.54304916,0.6224821,0.54999375,0.5199438,0.4910333,0.58689475,0.59364605,0.5289846,0.4279194,0.5706708,0.52392924,0.55769634,0.49315444
56,0.65466845,0.689479,0.6367416,0.61161745,0.57258934,0.5842038,0.6191744,0.5632124,0.55993927,0.38919517,0.6022814,0.68071747,0.69807214,0.6513197,0.6187657,0.5952813,0.50392467,0.6239161,0.5843967,0.548237,0.6497471,0.6622983,0.6281598,0.7226894,0.6374001,0.5922844,0.58049387,0.63150173,0.57187325,0.42920747,0.61034817,0.5968816,0.6331518,0.5910688,0.49474344,0.604253,0.6249889,0.69418114,0.5664558,0.47020116,0.55234236,0.5026953,0.55828005,0.6661438,0.6358931,0.5936556,0.5477404,0.6189455,0.55585617,0.6281544,0.61290956,0.55232173,0.73719394,0.44053948,0.59044904,0.5120388,0.9999999,0.6337596,0.68641305,0.6787054,0.6210117,0.5301074,0.6193887,0.59278065,0.6757574,0.6434834,0.38728383,0.6115923,0.66704416,0.56615824,0.5590338,0.6090112,0.68561274,0.61246896,0.5593954,0.593719,0.7187011,0.64178663,0.5911326,0.5672274,0.5740162,0.5580367,0.6261586,0.5918007,0.4367518,0.55143094,0.55341613,0.6866606,0.5935052,0.54566497,0.60076284,0.60071474,0.68372697,0.5815231,0.6472309,0.5064869,0.6546882,0.6571431,0.5541791,0.6527312,0.64868146,0.64080757,0.63688356,0.6844057,0.6664545,0.5365578,0.66356677,0.6575965,0.60647154,0.66773486,0.6244503,0.6161779,0.59213877,0.59653044,0.5650707,0.553238,0.5640621,0.6929971,0.5264311,0.5362717,0.5865519,0.6375404,0.45627195,0.5004369,0.58261746,0.57864016,0.73011684,0.59448606,0.7203225,0.6209865,0.6094421,0.6165252,0.6052941,0.51992387,0.40436816,0.62316096,0.6328511,0.5520647,0.6229086,0.60568905,0.7152587,0.5650523,0.66508716,0.5416303,0.6245157,0.610835,0.6317599,0.5202401,0.50782263,0.57290345,0.57683533,0.6064369,0.631565,0.50286394,0.5565627,0.59432244,0.6777773,0.6145422,0.47004128,0.63891315,0.5650152,0.65380555,0.61490864
57,0.6972065,0.62375975,0.6525972,0.67036676,0.5607053,0.68120444,0.729387,0.6800477,0.60572976,0.4879183,0.65727234,0.7002685,0.69585687,0.6137686,0.7282518,0.6890696,0.56595486,0.6451651,0.6393877,0.67969143,0.6502306,0.68542475,0.73192996,0.70437086,0.59999716,0.7358617,0.6045038,0.7304857,0.62609184,0.48777446,0.7497869,0.59961814,0.65181744,0.57816875,0.6540714,0.65409434,0.6612833,0.6932794,0.6770771,0.5350703,0.61462355,0.5924015,0.60553664,0.7700276,0.71579075,0.71589196,0.62187064,0.6116426,0.58752906,0.66993904,0.6464839,0.53999513,0.7585406,0.4566498,0.64318943,0.59338903,0.6337596,1.0,0.8265575,0.73105556,0.736333,0.56780255,0.69135875,0.58352524,0.68225694,0.6736213,0.527612,0.6846637,0.7012029,0.5352214,0.7050458,0.64052975,0.74358284,0.66127634,0.61964977,0.68404526,0.7432191,0.7161902,0.61181986,0.67068136,0.6591922,0.65683556,0.5683424,0.686116,0.513649,0.6493472,0.6334015,0.6528944,0.62754536,0.5621685,0.52588856,0.6808498,0.64694184,0.6137526,0.6870023,0.5999133,0.7242866,0.69752383,0.5343297,0.60550547,0.66172385,0.6344181,0.6619618,0.698801,0.6743122,0.56263846,0.677275,0.5907323,0.63180476,0.7089404,0.6221548,0.7200341,0.67567533,0.67101175,0.6922565,0.64259404,0.5504127,0.7455645,0.59032625,0.61627144,0.6369644,0.68282765,0.4764907,0.5740564,0.58653027,0.65577435,0.74428856,0.6337697,0.7770708,0.607603,0.71041346,0.6402711,0.59029484,0.6180187,0.60063666,0.6849671,0.62863076,0.6435658,0.6209104,0.5392386,0.6967925,0.62603164,0.611277,0.6295827,0.6479705,0.6824135,0.6703447,0.5515488,0.5908583,0.6538101,0.68914765,0.654595,0.66714835,0.58977085,0.6234567,0.6939101,0.73820543,0.5318947,0.4853223,0.6732162,0.7127066,0.74427694,0.65698546
58,0.72322804,0.6729788,0.7029802,0.6854464,0.6424244,0.6894289,0.73663324,0.7033897,0.6622349,0.55812347,0.6767429,0.6962887,0.72767615,0.73011625,0.72512496,0.6997576,0.54284143,0.67381126,0.67632174,0.60626245,0.6726733,0.7113709,0.72787523,0.7615143,0.5957108,0.73624855,0.6317502,0.69303656,0.6382107,0.47693223,0.7359902,0.65768075,0.7055228,0.6108369,0.5795361,0.7097108,0.68185484,0.7340851,0.70737445,0.5174137,0.62715,0.53258973,0.60034126,0.7520156,0.74249375,0.7172773,0.67176354,0.6591467,0.6598789,0.7085111,0.65561783,0.62949425,0.7765825,0.46717662,0.6243864,0.5324588,0.68641317,0.8265575,1.0000004,0.7754965,0.75438553,0.64138734,0.7296961,0.6038917,0.7290669,0.644259,0.48289648,0.7070275,0.6909628,0.5613488,0.7165505,0.65853125,0.7722014,0.6974649,0.62236536,0.69084936,0.71274173,0.7560359,0.6292644,0.6670524,0.6679313,0.6717501,0.5952312,0.73275614,0.54080427,0.6518995,0.67892814,0.7032572,0.6761773,0.5710255,0.5457339,0.7176696,0.683157,0.60942304,0.7049524,0.60560817,0.74305034,0.7364499,0.5548822,0.6351348,0.70349675,0.68464905,0.67831254,0.69457656,0.717085,0.6200641,0.64997745,0.6769807,0.6930949,0.7008767,0.6423863,0.73799175,0.7071406,0.6648899,0.659992,0.71027726,0.6480594,0.7904653,0.56800115,0.64250857,0.66228133,0.7108016,0.48298952,0.5823911,0.60627055,0.69953907,0.7546346,0.67242265,0.7725429,0.6149247,0.71714884,0.67587686,0.640298,0.6030871,0.5317065,0.6633745,0.6803686,0.6122115,0.6488182,0.62035954,0.8012979,0.6296937,0.645381,0.6360199,0.6947582,0.7184363,0.72107166,0.5928408,0.60257,0.6865146,0.6923371,0.6709005,0.72051394,0.5958108,0.6695398,0.67788297,0.7806158,0.57501775,0.51818454,0.64547485,0.7294556,0.72037625,0.65282434
